Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
L'Heure du Jeu - Champs Libres,Rennes,Café De L'Isly,Bar,4bf58dd8d48988d116941735
L'Heure du Jeu - Champs Libres,Rennes,Crédit Agricole,Bank,4bf58dd8d48988d10a951735
L'Heure du Jeu - Champs Libres,Rennes,Rabbit pizza,Pizza Place,4bf58dd8d48988d1ca941735
L'Heure du Jeu - Champs Libres,Rennes,Hotel Magenta Rennes,Hotel,4bf58dd8d48988d1fa931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,N'zo café,Lounge,4bf58dd8d48988d121941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Payiz,Falafel Restaurant,4bf58dd8d48988d10b941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Bubblicious,Bubble Tea Shop,52e81612bcbc57f1066b7a0c
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,U Express,Supermarket,52f2ab2ebcbc57f1066b8b46
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Delicious Salon Gourmand,Ice Cream Shop,4bf58dd8d48988d1c9941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Bar Milk,Gay Bar,4bf58dd8d48988d1d8941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,O'kallaghan's,Pub,4bf58dd8d48988d11b941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Place saint Amant,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Abbatiale Saint-Ouen,Church,4bf58dd8d48988d132941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Quartier des antiquaires Rouen (76),Antique Shop,4bf58dd8d48988d116951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Place du Général de Gaulle,Plaza,4bf58dd8d48988d164941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Vousfinancer Rouen,Scenic Lookout,4bf58dd8d48988d165941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Bio c' Bon Rouen Carmes,Supermarket,52f2ab2ebcbc57f1066b8b46
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Actimag,Electronics Store,4bf58dd8d48988d122951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Gant,Men's Store,4bf58dd8d48988d106951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Jeans&Mode,Clothing Store,4bf58dd8d48988d103951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Place des Carmes,Plaza,4bf58dd8d48988d164941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Place Du Lieutenant Aubert,Plaza,4bf58dd8d48988d164941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Cam's Cakes,Cupcake Shop,4bf58dd8d48988d1bc941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Cascade,Smoke Shop,4bf58dd8d48988d123951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Taverne Saint Aman,Gastropub,4bf58dd8d48988d155941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Ito Restaurant Japonnais Rouen (76),Japanese Restaurant,4bf58dd8d48988d111941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le Tokyo,Sushi Restaurant,4bf58dd8d48988d1d2941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le P'tit Creux,Coffee Shop,4bf58dd8d48988d1e0931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Bar des Fleurs,Bar,4bf58dd8d48988d116941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Moshi Moshi,Japanese Restaurant,4bf58dd8d48988d111941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,shalimar,Indian Restaurant,4bf58dd8d48988d10f941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Au P'ti Verdot,Wine Bar,4bf58dd8d48988d123941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Hôtel Bonaparte,Hotel,4bf58dd8d48988d1fa931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Drugstore,Pizza Place,4bf58dd8d48988d1ca941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Ginette,Pastry Shop,5744ccdfe4b0c0459246b4e2
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Crêperie Roland,French Restaurant,4bf58dd8d48988d10c941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Trend Burger,Burger Joint,4bf58dd8d48988d16c941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Crêperie Rouennaise,Creperie,52e81612bcbc57f1066b79f2
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le Fournil Du Carre D’or,Bakery,4bf58dd8d48988d16a941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,L'etoile d'or,Moroccan Restaurant,4bf58dd8d48988d1c3941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,La Petite Bouffe,French Restaurant,4bf58dd8d48988d10c941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Brazil,Bar,4bf58dd8d48988d116941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,bistro nova,Bistro,52e81612bcbc57f1066b79f1
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,2 Juin,Salad Place,4bf58dd8d48988d1bd941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Les Gens Heureux,French Restaurant,4bf58dd8d48988d10c941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,L'Espiguette,French Restaurant,4bf58dd8d48988d10c941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Lamiga,Tapas Restaurant,4bf58dd8d48988d1db931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le Bistrot des Carmes,Bistro,52e81612bcbc57f1066b79f1
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Marché U,Grocery Store,4bf58dd8d48988d118951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Chez Sandro,Pizza Place,4bf58dd8d48988d1ca941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Centre Historique,Historic Site,4deefb944765f83613cdba6e
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Paul Marius,Leather Goods Store,52f2ab2ebcbc57f1066b8b2b
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Fujiya,Restaurant,4bf58dd8d48988d1c4941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Rhythm n'Food,Food Truck,4bf58dd8d48988d1cb941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,L'Anticonformiste,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Etoile Kebab,Fast Food Restaurant,4bf58dd8d48988d16e941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Espace Monet Cathédrale,Public Art,507c8c4091d498d9fc8c67a9
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Rip Curl Rouen,Clothing Store,4bf58dd8d48988d103951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Oxybul,Toy / Game Store,4bf58dd8d48988d1f3941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Cabinet d'Ostéopathie,Doctor's Office,4bf58dd8d48988d177941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,S.R.D.A.,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Kebab - Chez Wam,Sandwich Place,4bf58dd8d48988d1c5941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Camille Albane,Salon / Barbershop,4bf58dd8d48988d110951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Leclerc Jean,Boutique,4bf58dd8d48988d104951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Optique Des Familles,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Dr Bestaux,Dentist's Office,4bf58dd8d48988d178941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Croix Rouge Francaise,Doctor's Office,4bf58dd8d48988d177941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,bud skateshop,Clothing Store,4bf58dd8d48988d103951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Piece Unik,Business Service,5453de49498eade8af355881
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,La casa de robin,Sports Bar,4bf58dd8d48988d11d941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Pizza Sprint,Pizza Place,4bf58dd8d48988d1ca941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Toto,Furniture / Home Store,4bf58dd8d48988d1f8941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Legende Militaire,Shop & Service,4d4b7105d754a06378d81259
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Kenzy,Boutique,4bf58dd8d48988d104951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,A Cup Of Ink,Tattoo Parlor,4bf58dd8d48988d1de931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Food76 Express,Fast Food Restaurant,4bf58dd8d48988d16e941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le berbère,Restaurant,4bf58dd8d48988d1c4941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,GMF Rue Jean Lecanut,Financial or Legal Service,503287a291d4c4b30a586d65
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,"Arrêt Hôtel de Ville [4,5,6,7,11,13,20]",Bus Stop,52f2ab2ebcbc57f1066b8b4f
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Les Chemins d'Anatole,Bookstore,4bf58dd8d48988d114951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Creperie Du Pere Adam,Restaurant,4bf58dd8d48988d1c4941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Optique des Carmes,Optical Shop,4d954afda243a5684865b473
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Rouen cartouche,Print Shop,52f2ab2ebcbc57f1066b8b28
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Aux Saveurs De Jhelum,Indian Restaurant,4bf58dd8d48988d10f941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Conservatoire de Rouen,General Entertainment,4bf58dd8d48988d1f1931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Fast Pizza,Pizza Place,4bf58dd8d48988d1ca941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,viv'eden,Sports Club,52e81612bcbc57f1066b7a2e
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Alcoolo'n Co,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Squat,Parking,4c38df4de52ce0d596b336e1
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Xoos,Boutique,4bf58dd8d48988d104951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Atelier De Curiosités,Furniture / Home Store,4bf58dd8d48988d1f8941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,La baduche,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,ASECJ,Building,4bf58dd8d48988d130941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Sacha's,Fast Food Restaurant,4bf58dd8d48988d16e941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Hays Rouen,Coworking Space,4bf58dd8d48988d174941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Point Soleil,Tanning Salon,4d1cf8421a97d635ce361c31
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,lejourselève,Office,4bf58dd8d48988d124941735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Le Globe,Smoke Shop,4bf58dd8d48988d123951735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Hotel Versan,Hotel,4bf58dd8d48988d1fa931735
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,A L'Atelier,Pet Service,5032897c91d4c4b30a586d69
Le QG des Avenjoueurs Bar à Jeux à Rouen,Rouen,Comptoir des contonniers,Clothing Store,4bf58dd8d48988d103951735
Dé Zinc,Saint-Avold,Pause Kébab,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
Dé Zinc,Saint-Avold,Boutique Orange,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Dé Zinc,Saint-Avold,Queen's Café,Restaurant,4bf58dd8d48988d1c4941735
Dé Zinc,Saint-Avold,Hotel De Paris,Hotel,4bf58dd8d48988d1fa931735
Dé Zinc,Saint-Avold,Palazzio,Pizza Place,4bf58dd8d48988d1ca941735
Dé Zinc,Saint-Avold,Cache Cache,Clothing Store,4bf58dd8d48988d103951735
Dé Zinc,Saint-Avold,ASSU 2000 Saint-Avold,Financial or Legal Service,503287a291d4c4b30a586d65
Dé Zinc,Saint-Avold,Intermarché Super,Supermarket,52f2ab2ebcbc57f1066b8b46
Dé Zinc,Saint-Avold,Cani Passion,Pet Store,4bf58dd8d48988d100951735
Dé Zinc,Saint-Avold,Levy Blum,Clothing Store,4bf58dd8d48988d103951735
Dé Zinc,Saint-Avold,MJC Saint-Avold,General Entertainment,4bf58dd8d48988d1f1931735
Dé Zinc,Saint-Avold,Lycée Poncelet,High School,4bf58dd8d48988d13d941735
Dé Zinc,Saint-Avold,Pharmacie Ste Marie,Pharmacy,4bf58dd8d48988d10f951735
Dé Zinc,Saint-Avold,Parking de la Poste,Parking,4c38df4de52ce0d596b336e1
Dé Zinc,Saint-Avold,BNP,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Ecole Sainte Chrétienne,School,4bf58dd8d48988d13b941735
Dé Zinc,Saint-Avold,Yves Rocher,Cosmetics Shop,4bf58dd8d48988d10c951735
Dé Zinc,Saint-Avold,Le Queen's,Brewery,50327c8591d4c4b30a586d5d
Dé Zinc,Saint-Avold,Cora Station Essence,Gas Station,4bf58dd8d48988d113951735
Dé Zinc,Saint-Avold,Square Weiler,Park,4bf58dd8d48988d163941735
Dé Zinc,Saint-Avold,Hospitalor,Hospital,4bf58dd8d48988d196941735
Dé Zinc,Saint-Avold,Hospitalor DG,Hospital,4bf58dd8d48988d196941735
Dé Zinc,Saint-Avold,Clos Des Fleurs,Flower Shop,4bf58dd8d48988d11b951735
Dé Zinc,Saint-Avold,Ecole Maternelle Sœur Angélique,School,4bf58dd8d48988d13b941735
Dé Zinc,Saint-Avold,Citroën Herber,Automotive Shop,4bf58dd8d48988d124951735
Dé Zinc,Saint-Avold,LABORATOIRE PAX ESPACEBIO,Medical Lab,4f4531b14b9074f6e4fb0103
Dé Zinc,Saint-Avold,Bouygues Telecom,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Dé Zinc,Saint-Avold,Opticien Alain Afflelou,Optical Shop,4d954afda243a5684865b473
Dé Zinc,Saint-Avold,Cap Form Fitness,Gym / Fitness Center,4bf58dd8d48988d175941735
Dé Zinc,Saint-Avold,Agence BNP Paribas,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Abbatiale Saint-Nabor,Monument / Landmark,4bf58dd8d48988d12d941735
Dé Zinc,Saint-Avold,Mary Cohr,Spa,4bf58dd8d48988d1ed941735
Dé Zinc,Saint-Avold,Boutique Sud express - Saint Avold,Women's Store,4bf58dd8d48988d108951735
Dé Zinc,Saint-Avold,Société Générale,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Basilique Notre-Dame de Bon-Secours,Historic Site,4deefb944765f83613cdba6e
Dé Zinc,Saint-Avold,Le Républicain Lorrain,Building,4bf58dd8d48988d130941735
Dé Zinc,Saint-Avold,Parking Mairie,Parking,4c38df4de52ce0d596b336e1
Dé Zinc,Saint-Avold,M Optique,Electronics Store,4bf58dd8d48988d122951735
Dé Zinc,Saint-Avold,Dr Hrovat,Doctor's Office,4bf58dd8d48988d177941735
Dé Zinc,Saint-Avold,Mosquée,Mosque,4bf58dd8d48988d138941735
Dé Zinc,Saint-Avold,Simply Market,Convenience Store,4d954b0ea243a5684a65b473
Dé Zinc,Saint-Avold,Pizza Number 1,Pizza Place,4bf58dd8d48988d1ca941735
Dé Zinc,Saint-Avold,Miami Solarium,Cosmetics Shop,4bf58dd8d48988d10c951735
Dé Zinc,Saint-Avold,Pharmacie,Pharmacy,4bf58dd8d48988d10f951735
Dé Zinc,Saint-Avold,Mairie de Saint Avold,City Hall,4bf58dd8d48988d129941735
Dé Zinc,Saint-Avold,La Couscoussière,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Dé Zinc,Saint-Avold,Médecin,Doctor's Office,4bf58dd8d48988d177941735
Dé Zinc,Saint-Avold,Starcolor,Hobby Shop,4bf58dd8d48988d1fb941735
Dé Zinc,Saint-Avold,Zélie,Shoe Store,4bf58dd8d48988d107951735
Dé Zinc,Saint-Avold,Dolenc,Doctor's Office,4bf58dd8d48988d177941735
Dé Zinc,Saint-Avold,Maison de la Presse,Bookstore,4bf58dd8d48988d114951735
Dé Zinc,Saint-Avold,Optic 2000,Optical Shop,4d954afda243a5684865b473
Dé Zinc,Saint-Avold,Poste St-Avold,Post Office,4bf58dd8d48988d172941735
Dé Zinc,Saint-Avold,La Poste,Post Office,4bf58dd8d48988d172941735
Dé Zinc,Saint-Avold,Commissariat,Police Station,4bf58dd8d48988d12e941735
Dé Zinc,Saint-Avold,Crédit Agricole,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Total,Gas Station,4bf58dd8d48988d113951735
Dé Zinc,Saint-Avold,Telex,Office,4bf58dd8d48988d124941735
Dé Zinc,Saint-Avold,Cycle Maxime,Bike Shop,4bf58dd8d48988d115951735
Dé Zinc,Saint-Avold,Ecole Sainte Chétienne,School,4bf58dd8d48988d13b941735
Dé Zinc,Saint-Avold,Felsberg,Park,4bf58dd8d48988d163941735
Dé Zinc,Saint-Avold,Fried Chicken Mania,Fast Food Restaurant,4bf58dd8d48988d16e941735
Dé Zinc,Saint-Avold,Bleu Ciel,Design Studio,4bf58dd8d48988d1f4941735
Dé Zinc,Saint-Avold,Crédit Mutuel,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,fête de la musique,General Entertainment,4bf58dd8d48988d1f1931735
Dé Zinc,Saint-Avold,Caisse Épargne,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Parking Place du Marché,Parking,4c38df4de52ce0d596b336e1
Dé Zinc,Saint-Avold,Just Nature,Grocery Store,4bf58dd8d48988d118951735
Dé Zinc,Saint-Avold,Notaire,Building,4bf58dd8d48988d130941735
Dé Zinc,Saint-Avold,Kiné Litscher,Medical Center,4bf58dd8d48988d104941735
Dé Zinc,Saint-Avold,Mine du Bleiberg St-Avold,Other Great Outdoors,4bf58dd8d48988d162941735
Dé Zinc,Saint-Avold,Clinique Vétérinaire Laurent,Veterinarian,4d954af4a243a5684765b473
Dé Zinc,Saint-Avold,Sainte Chrétienne Annexe,School,4bf58dd8d48988d13b941735
Dé Zinc,Saint-Avold,Office du Tourisme,Tourist Information Center,4f4530164b9074f6e4fb00ff
Dé Zinc,Saint-Avold,Tabac Titeux,Smoke Shop,4bf58dd8d48988d123951735
Dé Zinc,Saint-Avold,Cimetière,Building,4bf58dd8d48988d130941735
Dé Zinc,Saint-Avold,Clinique Saint Nabor,Hospital,4bf58dd8d48988d196941735
Dé Zinc,Saint-Avold,Gourm'aline,Deli / Bodega,4bf58dd8d48988d146941735
Dé Zinc,Saint-Avold,Gare Routière St-Avold,Bus Station,4bf58dd8d48988d1fe931735
Dé Zinc,Saint-Avold,Pizza Pat Saint-Avold,Pizza Place,4bf58dd8d48988d1ca941735
Dé Zinc,Saint-Avold,Banque Populaire,Bank,4bf58dd8d48988d10a951735
Dé Zinc,Saint-Avold,Laboratoire Le Forum,Medical Center,4bf58dd8d48988d104941735
Dé Zinc,Saint-Avold,Centre Culturel Pierrre Messmer,Comedy Club,4bf58dd8d48988d18e941735
Dé Zinc,Saint-Avold,Dodo manufacture d'oreiller,Factory,4eb1bea83b7b6f98df247e06
Dé Zinc,Saint-Avold,S food Saint Avold,Doner Restaurant,5283c7b4e4b094cb91ec88d8
Dé Zinc,Saint-Avold,Maternité St-Nabor,Medical Center,4bf58dd8d48988d104941735
Dé Zinc,Saint-Avold,Mé Dé Lysse,Tea Room,4bf58dd8d48988d1dc931735
Dé Zinc,Saint-Avold,New Ephese,Snack Place,4bf58dd8d48988d1c7941735
Dé Zinc,Saint-Avold,LCC,Bakery,4bf58dd8d48988d16a941735
Dé Zinc,Saint-Avold,Au sommet de glacier,Ice Cream Shop,4bf58dd8d48988d1c9941735
Dé Zinc,Saint-Avold,Parc Municipal St-Avold,Park,4bf58dd8d48988d163941735
Dé Zinc,Saint-Avold,Camping Felsberg,Campground,4bf58dd8d48988d1e4941735
Dé Zinc,Saint-Avold,Patisserie Les Anges Gourmands,Dessert Shop,4bf58dd8d48988d1d0941735
Dé Zinc,Saint-Avold,side one Café,Bar,4bf58dd8d48988d116941735
Dé Zinc,Saint-Avold,Chapelle Sainte Croix,Church,4bf58dd8d48988d132941735
Dé Zinc,Saint-Avold,Tokyo Sushi,Japanese Restaurant,4bf58dd8d48988d111941735
Dé Zinc,Saint-Avold,Boulangerie Dosda,Bakery,4bf58dd8d48988d16a941735
La Tartine Ludique,Sainte Genevieve des Bois,chrisland,Salon / Barbershop,4bf58dd8d48988d110951735
La Tartine Ludique,Sainte Genevieve des Bois,Boulangerie du donjon,Bakery,4bf58dd8d48988d16a941735
La Tartine Ludique,Sainte Genevieve des Bois,La Poignee De Cerises,Clothing Store,4bf58dd8d48988d103951735
La Tartine Ludique,Sainte Genevieve des Bois,Palais De Chine,Asian Restaurant,4bf58dd8d48988d142941735
La Tartine Ludique,Sainte Genevieve des Bois,Cabinet Kine,Physical Therapist,5744ccdfe4b0c0459246b4af
La Tartine Ludique,Sainte Genevieve des Bois,La Creperie,Creperie,52e81612bcbc57f1066b79f2
La Tartine Ludique,Sainte Genevieve des Bois,Triangle Coiffure,Salon / Barbershop,4bf58dd8d48988d110951735
La Tartine Ludique,Sainte Genevieve des Bois,Dernoncourt,Cosmetics Shop,4bf58dd8d48988d10c951735
La Tartine Ludique,Sainte Genevieve des Bois,France Pare-Brise MORSANG SUR ORGE,Auto Garage,52f2ab2ebcbc57f1066b8b44
La Tartine Ludique,Sainte Genevieve des Bois,MAAF Assurances STE GENEVIEVE,Financial or Legal Service,503287a291d4c4b30a586d65
La Tartine Ludique,Sainte Genevieve des Bois,Laboratoire d'analyses medicales du Bois Joli,Medical Center,4bf58dd8d48988d104941735
La Tartine Ludique,Sainte Genevieve des Bois,TOTAL,Gas Station,4bf58dd8d48988d113951735
La Tartine Ludique,Sainte Genevieve des Bois,Mani'Fyke,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
La Tartine Ludique,Sainte Genevieve des Bois,Club 91,Pool Hall,4bf58dd8d48988d1e3931735
La Tartine Ludique,Sainte Genevieve des Bois,Sashimi Osaka,Asian Restaurant,4bf58dd8d48988d142941735
La Tartine Ludique,Sainte Genevieve des Bois,Celio,Men's Store,4bf58dd8d48988d106951735
La Tartine Ludique,Sainte Genevieve des Bois,Boulangerie Banette Maison Pradelle,Bakery,4bf58dd8d48988d16a941735
La Tartine Ludique,Sainte Genevieve des Bois,Carrefour,Supermarket,52f2ab2ebcbc57f1066b8b46
La Tartine Ludique,Sainte Genevieve des Bois,Boucherie Robert,Butcher,4bf58dd8d48988d11d951735
La Tartine Ludique,Sainte Genevieve des Bois,Les Saisons,Grocery Store,4bf58dd8d48988d118951735
La Tartine Ludique,Sainte Genevieve des Bois,La Barberie,Salon / Barbershop,4bf58dd8d48988d110951735
La Tartine Ludique,Sainte Genevieve des Bois,Wonder shoes,Shoe Store,4bf58dd8d48988d107951735
La Tartine Ludique,Sainte Genevieve des Bois,Cabinet d'orthodontie,Dentist's Office,4bf58dd8d48988d178941735
La Tartine Ludique,Sainte Genevieve des Bois,la presse de montlhery,Bookstore,4bf58dd8d48988d114951735
La Tartine Ludique,Sainte Genevieve des Bois,Pharmacie Belin,Pharmacy,4bf58dd8d48988d10f951735
La Tartine Ludique,Sainte Genevieve des Bois,Cabinet d’Orthoptie,Eye Doctor,522e32fae4b09b556e370f19
La Tartine Ludique,Sainte Genevieve des Bois,magic form,Gymnastics Gym,52f2ab2ebcbc57f1066b8b48
La Tartine Ludique,Sainte Genevieve des Bois,Amazon Locker Harouna,Baggage Locker,5744ccdfe4b0c0459246b4e8
La Tartine Ludique,Sainte Genevieve des Bois,Le Panier Garni,Farmers Market,4bf58dd8d48988d1fa941735
La Tartine Ludique,Sainte Genevieve des Bois,La Poste SGDB Gare,Post Office,4bf58dd8d48988d172941735
La Tartine Ludique,Sainte Genevieve des Bois,Boucherie du Limousin,Butcher,4bf58dd8d48988d11d951735
La Tartine Ludique,Sainte Genevieve des Bois,Domino's Pizza Villemoisson-sur-Orge,Pizza Place,4bf58dd8d48988d1ca941735
La Tartine Ludique,Sainte Genevieve des Bois,Mondial Tissus,Hobby Shop,4bf58dd8d48988d1fb941735
La Tartine Ludique,Sainte Genevieve des Bois,Jmboucherie,Butcher,4bf58dd8d48988d11d951735
La Tartine Ludique,Sainte Genevieve des Bois,Imprimerie IDS,Bookstore,4bf58dd8d48988d114951735
La Tartine Ludique,Sainte Genevieve des Bois,La Poste,Post Office,4bf58dd8d48988d172941735
La Tartine Ludique,Sainte Genevieve des Bois,Center Film,Automotive Shop,4bf58dd8d48988d124951735
La Tartine Ludique,Sainte Genevieve des Bois,parco del vesuvio,Pizza Place,4bf58dd8d48988d1ca941735
